0888;AF01;0085496090;20160219
0888;PS17;0085500029;20160509
0888;AF05;0075643002;20160511
0888;SW13;0085496099;20160314
0888;OK03;0085498015;20160413
0888;OK03;0085498015;20160413
0888;DC63;0085498018;20160414
0888;DC63;0085498018;20160414
0888;AF05;0075643002;20160511
0888;AF05;0075643002;20160511
0888;AF01;0075643001;20160512
0888;AF01;0075643001;20160512
0888;AF01;0075643001;20160512
0888;PS17;0085500035;20160513
0888;AF11;0085500054;20160519
0888;PS03;0085500056;20160519
0888;PS03;0085500056;20160519
0888;PS03;0085500058;20160519
0888;PS03;0085500057;20160519
0888;PS03;0085500057;20160519
0888;PS03;0085500058;20160519
0888;DC67;0085500062;20160527
0888;DC67;0085500062;20160527
0888;DC67;0085500062;20160527
0888;DC67;0085500062;20160527
0888;PS03;0085500071;20160530
0888;PS07;0085500072;20160530
0888;SK27;0085500075;20160530
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160607
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500078;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160608
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0888;DC63;0085500083;20160610
0190;PY03;0085501030;20160715
0190;PY02;0085501022;20160623
0190;PY02;0085501022;20160623
0190;PY02;0085501022;20160623
0190;PY03;0085501029;20160715
0190;PY03;0085501029;20160715
0190;PY03;0085501030;20160715
0190;PY03;0085501031;20160715
0190;PY03;0085501030;20160715
0190;PY03;0085501031;20160715
0190;PY03;0085501031;20160715
0190;PY04;0085501032;20160715
0190;PY04;0085501032;20160715
0190;PY04;0085501033;20160715
0190;PY04;0085501033;20160715
0190;PY04;0085501033;20160715
0190;PY06;0085501034;20160715
0190;PY06;0085501034;20160715
0888;AF05;0085501043;20160725
0888;AF05;0085501040;20160722
0888;AF05;0085501040;20160725
0888;AF05;0085501040;20160725
0888;AF05;0085501043;20160725
0888;AF05;0085501043;20160725
0888;D763;0095534018;20160727
0888;D763;0095534018;20160727
0888;D763;0095534018;20160727
0888;D763;0095534018;20160727
0888;D763;0095534018;20160727
0888;D763;0095534019;20160727
0888;D763;0095534019;20160727
0888;D763;0095534019;20160727
0888;D763;0095534019;20160727
0888;D763;0095534019;20160727
0190;PY03;0085501029;20160728
0190;PY03;0085501030;20160728
0190;PY03;0085501030;20160728
0190;PY03;0085501030;20160728
0190;PY03;0085501031;20160728
0888;PS02;0085501080;20160803
0190;PY03;0085501031;20160728
0190;PY04;0085501032;20160728
0190;PY04;0085501032;20160728
0888;PS07;0085501069;20160803
0888;PS02;0085501077;20160803
0888;PS07;0085501079;20160803
0888;PS07;0085501079;20160803
0888;AF09;0085501081;20160803
0888;AF09;0085501081;20160803
0888;AF09;0085501081;20160803
0888;AF09;0085501084;20160804
0888;AF09;0085501084;20160804
0888;AF09;0085501084;20160804
0888;AF33;0085501086;20160805
0888;AF33;0085501086;20160805
0888;AF33;0085501087;20160805
0888;PS02;0085501085;20160805
0888;AF33;0085501087;20160805
0888;AF30;0085501088;20160805
0888;AF30;0085501088;20160805
0888;PS63;0085501089;20160805
0888;PS63;0085501089;20160805
0190;PY06;0085501034;20160811
0190;PY06;0085501034;20160811
0888;AF01;0085502019;20160818
0888;AF01;0085502019;20160818
0888;AF01;0085502019;20160818
0888;AF01;0085502019;20160818
0888;D863;0085502024;20160819
0888;DCH8;0085502029;20160823
0888;DCH8;0085502030;20160823
0888;PS07;0085502027;20160823
0888;PS07;0085502027;20160823
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;D863;0085502031;20160824
0888;PS29;0085502050;20160825
0888;AF02;0085502052;20160826
0888;AF02;0085502052;20160826
0888;AF02;0085502052;20160826
0888;AF02;0085502052;20160826
0888;AF02;0085502033;20160826
0888;AF02;0085502033;20160826
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502016;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0888;PS03;0085502069;20160907
0510;CP01;0085502070;20160908
0510;CP01;0085502070;20160908
0510;CP01;0085502071;20160908
0888;D763;0085502094;20160920
0888;RS01;0085502096;20160921
0510;DC17;0085502095;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;RS01;0085502096;20160921
0888;DCH8;0085502100;20160923
0888;DCH8;0085502100;20160923
0888;DCH8;0085502101;20160923
0888;DCH8;0085502101;20160923
0510;CP01;0085502071;20161013
0510;CP01;0085502071;20161013
0510;CP01;0085502071;20161013
0510;CP01;0085502071;20161013
0888;PS07;0085503046;20161021
0888;DCHO;0085503040;20161019
0888;DC68;0085503041;20161019
0888;PS07;0085503043;20161020
0888;PS07;0085503044;20161020
0888;PS07;0085503046;20161021
0888;PS07;0085503046;20161021
0888;PS07;0085503046;20161021
0888;PS06;0085503045;20161021
0510;CP01;0085502071;20161102
0888;PS29;0085503056;20161107
0888;PS52;0085503055;20161107
0888;PS52;0085503055;20161107
0888;PS52;0085503055;20161107
0888;PS27;0085503060;20161107
0888;PS52;0085503057;20161107
0888;PS52;0085503058;20161107
0888;PS52;0085503059;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0888;PS27;0085503060;20161107
0190;PY01;0085503071;20161110
0190;PY01;0085503073;20161110
0888;AF09;0085503075;20161110
0190;PY01;0085503074;20161110
0888;AF09;0085503075;20161110
0888;AF09;0085503075;20161110
0888;AF09;0085503075;20161110
0888;AF01;0085503076;20161110
0888;AF01;0085503077;20161110
0888;SS04;0085503069;20161111
0888;SS04;0085503063;20161111
0888;D863;0085503085;20161114
0888;D863;0085503085;20161114
0888;D863;0085503085;20161114
0888;D863;0085503086;20161114
0888;D863;0085503086;20161114
0888;SS04;0085503088;20161114
0888;SS04;0085503088;20161114
0888;SS04;0085503088;20161114
0888;SS04;0085503088;20161114
0888;SS04;0085503089;20161114
0888;SS04;0085503089;20161114
0888;SS04;0085503090;20161114
0888;SS04;0085503090;20161114
0888;PS06;0085503101;20161123
0190;PY20;0085503110;20161207
0190;PY20;0085503110;20161207
0888;BZM7;0085503114;20161208
0888;BZM7;0085503113;20161208
0888;BZM7;0085503114;20161208
0888;BZM7;0085503114;20161208
0888;BZM7;0085503114;20161208
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503051;20161223
0888;PS07;0085503124;20161229
0888;DC63;0085503123;20161227
0888;DC63;0085503123;20161227
0888;PS07;0085503119;20161229
0888;PS07;0085503119;20161229
0888;PS07;0085503124;20161229
0190;PY01;0085503125;20170105
0888;SSL1;0085503129;20170112
0888;PU17;0085504029;20170206
0888;PU17;0085504029;20170206
0888;PU09;0085504020;20170207
0888;SSL1;0085503129;20170112
0888;PU17;0085504029;20170206
0888;PU09;0085504020;20170207
0888;PU09;0085504020;20170207
0888;PU09;0085504020;20170207
0888;PU09;0085504020;20170207
0888;PU09;0085504020;20170207
0888;PU17;0085504021;20170207
0888;AF08;0085504031;20170208
0888;SS29;0085504030;20170208
0888;SS29;0085504039;20170208
0888;SS29;0085504041;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF08;0085504031;20170208
0888;AF03;0085504082;20170309
0888;AF05;0085504084;20170309
0888;AF09;0085504085;20170309
0888;AF05;0085504086;20170310
0888;AF01;0085505012;20170407
0888;AF01;0085505012;20170407
0888;AF01;0085505012;20170407
0888;AF05;0085505015;20170407
0888;AF05;0085505016;20170410
0888;AF08;0085504031;20170208
0888;PU05;0085504043;20170209
0888;PU05;0085504043;20170209
0888;PU05;0085504043;20170209
0888;PU05;0085504043;20170209
0888;AF05;0085505016;20170410
0888;AF05;0085505016;20170410
0888;AF05;0085505013;20170410
0888;AF01;0085505017;20170410
0888;AF01;0085505017;20170410
0888;AF01;0085505017;20170410
0888;AF05;0085505013;20170410
0888;AF05;0085505013;20170410
0888;AF05;0085506012;20170410
0888;AF05;0085506012;20170410
0888;AF03;0085505014;20170410
0888;AF03;0085505014;20170410
0888;AF03;0085505014;20170410
0888;AF01;0085507024;20170420
0888;AF01;0085507024;20170420
0888;AF01;0085507024;20170420
0888;AF01;0085507024;20170420
0888;AF03;0085507023;20170427
0888;AF03;0085507023;20170427
0888;D763;0085508012;20170427
0888;D763;0085508012;20170427
0888;D763;0085508012;20170427
0888;AF09;0085510016;20170503
0888;AF09;0085510016;20170503
0888;AF09;0085510016;20170503
0888;AF09;0085510016;20170503
0888;AF09;0085510016;20170503
0888;SK27;0085510024;20170504
0888;DC67;0085510021;20170504
0888;DC63;0085507027;20170420
0888;DC63;0085507027;20170420
0888;SK28;0085510011;20170428
0888;AF01;0085510013;20170503
0888;AF01;0085510013;20170503
0888;AF01;0085510013;20170503
0888;AF01;0085510013;20170503
0888;DC67;0085510021;20170504
0888;DC67;0085510021;20170504
0888;SK12;0085510027;20170504
0888;PS07;0085510029;20170505
0888;PS07;0085510029;20170505
0888;E888;0095544001;20170505
0888;E888;0095544001;20170505
0888;D763;0095544004;20170509
0888;E888;0095544005;20170512
0888;E888;0095544005;20170512
0510;D723;0085512016;20170803
0510;D723;0085512016;20170803
0510;D723;0085512016;20170803
0888;PS29;0085515021;20170831
0888;PS29;0085515021;20170831
0888;PS29;0085515021;20170831
0888;PS29;0085515021;20170831
0888;E101;0085516014;20170926
0888;E101;0085516014;20170926
0888;E101;0085516014;20170926
0888;E101;0085516014;20170926
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0190;DC37;0085516043;20171020
0888;DC63;0085516101;20171116
0888;PS36;0085516161;20180109
0888;PS36;0085516161;20180109
0888;PS36;0085516161;20180109
0888;PS36;0085516161;20180109
0888;PS36;0085516165;20180112
0888;PS36;0085516165;20180112
0888;AF09;0085517011;20180131
0888;AF09;0085517011;20180131
0888;AF09;0085517011;20180131
0888;AF09;0085517011;20180131
0888;AF15;0085517012;20180131
0888;AF15;0085517012;20180131
0888;AF15;0085517012;20180131
0888;AF15;0085517012;20180131
0888;SS03;0085517014;20180131
0888;SS03;0085517014;20180131
0888;SS03;0085517014;20180131
0888;SS03;0085517014;20180131
0888;SS04;0085517015;20180131
0888;SS04;0085517015;20180131
0888;SS04;0085517015;20180131
0888;SS04;0085517015;20180131
0888;PS07;0085517013;20180131
0888;PS07;0085517013;20180131
0888;PS07;0085517013;20180131
0888;PS07;0085517013;20180131
0888;DC62;0085518029;20180323
0888;HS78;0085522018;20180807
0888;SSO7;0085523014;20180907
0888;HS78;0085524115;20181113
0888;HS78;0085524115;20181113
0888;HS78;0085525312;20181114
0888;HS78;0085525312;20181114
0888;HS78;0085525312;20181114
0888;SS07;0085525120;20181219
0888;DC63;0085524440;20190415
0888;DCH6;0085524546;20190412
0888;DCH6;0085524547;20190412
0888;DC63;0085524440;20190415
0888;DC63;0085524440;20190415
0888;DC63;0085524440;20190415
0888;DC63;0085524440;20190415
0888;DC63;0085524440;20190415
0888;DC63;0085524440;20190415
0888;DCH6;0085524789;20190507
0888;DCE3;0075650019;20190723
0888;DCE3;0075650019;20190723
0888;DCE3;0085524665;20190723
0888;SS03;0075650023;20190912
0888;DC72;0085526269;20190912
0888;PS07;0075650035;20190913
0888;DC72;0075650058;20191015
0888;DC61;0085526229;20190903
0888;DC61;0085526229;20190903
0190;DC37;0085525290;20190905
0888;DC88;0085526238;20190903
0888;DCE3;0085525004;20190905
0190;PY01;0085526215;20190912
0888;DC72;0075650057;20191015
0888;DC72;0075650058;20191015
0888;DC72;0075650058;20191015
0888;DC72;0075650058;20191015
0888;DC72;0075650058;20191015
0888;DC72;0075650058;20191015
0888;DC72;0075650057;20191016
0888;DC72;0075650057;20191016
0888;DC72;0075650063;20191016
0888;DC72;0075650063;20191016
0888;DC72;0075650063;20191016
0888;DC72;0075650064;20191016
0888;DC72;0075650064;20191016
0888;DC72;0075650064;20191016
0190;DC39;0075650059;20191016
0190;DC39;0075650059;20191016
0190;DC39;0075650060;20191016
0190;DC39;0075650060;20191016
0888;DC72;0085524676;20191016
0888;DC72;0085524676;20191016
0888;DC72;0085524676;20191016
0190;DC39;0075650062;20191016
0888;DC72;0075650065;20191016
0888;DC72;0075650065;20191016
0888;DC72;0075650065;20191016
0190;DC39;0075650061;20191016
0888;PS07;0075650072;20191018
0888;PS60;0085526449;20191209
0888;PS60;0085526449;20191209
0888;PS60;0085526449;20191209
0888;PS60;0085526449;20191210
0888;PS60;0085526449;20191210
0888;PS60;0085526449;20191210
0888;PS60;0085526447;20191210
0888;PS60;0085526447;20191210
0888;PS07;0075650073;20191018
0888;PS60;0085526447;20191209
0888;PS60;0085526447;20191209
0888;DC61;0075650173;20200708
0888;DC61;0075650174;20200708
0888;DC61;0075650176;20200709
0888;DC61;0075650176;20200709
0888;DC61;0075650176;20200709
0888;DC61;0075650178;20200709
0888;DC61;0085527540;20200710
0888;DC61;0085527594;20200716
0888;DC61;0085527617;20200716
0888;AF01;0085527667;20200806
0888;AF07;0085527668;20200806
0888;AF01;0085527669;20200807
0888;AF01;0085527670;20200807
0190;PY01;0085527685;20200819
0190;DC37;0085527687;20200819
0510;KE01;0075650001;20200724
0190;PY02;0085527686;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;DC37;0085527687;20200819
0190;PY01;0085527685;20200819
0190;PY01;0085527688;20200819
0190;PY02;0085527689;20200819
0190;PY01;0085527688;20200819
0190;PY01;0085527688;20200819
0190;PY01;0085527688;20200819
0190;PY02;0085527696;20200824
0190;DC37;0085527697;20200824
0190;DC37;0085527690;20200819
0190;DC37;0085527690;20200819
0190;DC37;0085527697;20200824
0190;DC37;0085527697;20200824
0190;DC37;0085527697;20200824
0888;DC63;8000000027;20200825
0888;DC63;8000000028;20200825
0190;PY02;8000000040;20200827
0190;PY02;8000000014;20200825
0888;AF01;8000000023;20200825
0190;PY01;8000000039;20200827
0190;PY01;8000000039;20200827
0190;PY02;8000000042;20200827
0190;DC37;8000000041;20200827
0190;DC37;8000000041;20200827
0190;PY02;8000000042;20200827
0190;PY03;8000000047;20200830
0190;PY02;8000000048;20200830
0190;PY02;8000000052;20200831
0190;DC37;8000000049;20200830
0190;DC37;8000000049;20200830
0190;DC37;8000000050;20200830
0190;PY03;8000000051;20200831
0190;PY03;8000000051;20200831
0888;PS70;0085527848;20201021
0888;PS71;0085527850;20201021
0888;SSAB;0085527942;20201130
0888;PS80;0085527919;20201119
0888;PSA1;0085527851;20201125
0888;PS80;0085527926;20201125
0888;AF49;0085527941;20201130
0888;PS80;0085527951;20201203
0888;PS80;0085527951;20201203
0888;DC63;0081078057;20201231
0888;DC63;0081078058;20210104
0888;DCE3;0085528023;20210120
0888;DCE3;0085528023;20210120
0888;DCE3;0085528031;20210120
0888;DCE3;0085528042;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528043;20210121
0888;DCE3;0085528045;20210121
0888;DCE3;0085528045;20210121
0888;DCE3;0085528047;20210122
0888;DCE3;0085528047;20210122
0888;DCE3;0085527992;20210122
0888;DCE3;0085527992;20210122
0888;DCE3;0085528062;20210127
0888;DCE3;0085528062;20210127
0888;DCE3;0085528062;20210127
0888;DCE3;0085528064;20210127
0888;DCE3;0085528066;20210128
0888;DCE3;0085528060;20210129
0888;DCE3;0085528060;20210129
0888;DCE3;0085528043;20210209
0888;DCE3;0085528030;20210209
0888;DCE3;0085528185;20210324
0888;DCE3;0085528185;20210324
0888;DCE3;0085528185;20210324
0888;DCE3;0077253003;20210324
0888;DCE3;0077253003;20210324
0888;DCE3;0077253003;20210324
0888;DCE3;0077253003;20210324
0888;DCE3;0085528189;20210325
0888;DCE3;0085528189;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0085528190;20210325
0888;DCE3;0077253004;20210325
0888;DCE3;0077253004;20210325
0888;DCE3;0077253004;20210325
0888;DCE3;0077253004;20210325
0888;DCE3;0077253004;20210325
0888;DCE3;0077253006;20210326
0888;DCE3;0077253005;20210326
0888;DCE3;0077253005;20210326
0888;DCE3;0077253005;20210326
0888;DCE3;0077253005;20210326
0888;DCE3;0077253008;20210326
0888;DCE3;0077253008;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0077253009;20210326
0888;DCE3;0085528193;20210329
0888;DCE3;0085528193;20210329
0888;DCE3;0085528194;20210329
0888;DCE3;0085528194;20210329
0888;DCE3;0085528194;20210329
0888;DCE3;0085528194;20210329
0888;DCE3;0085528194;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528195;20210329
0888;DCE3;0085528196;20210329
0888;DCE3;0085528196;20210329
0888;DCE3;0077253011;20210329
0888;DCE3;0077253013;20210329
0888;DCE3;0077253013;20210330
0888;DCE3;0077253015;20210330
0888;DCE3;0077253016;20210330
0888;DCE3;0077253016;20210330
0888;DCE3;0077253017;20210331
0888;DCE3;0077253010;20210331
0888;DCE3;0077253010;20210331
0888;DCE3;0085528193;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0077253019;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0085528201;20210331
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528202;20210401
0888;DCE3;0085528203;20210401
0888;DCE3;0085528203;20210401
0888;DCE3;0085528203;20210401
0888;DCE3;0085528203;20210401
0888;DCE3;0085528203;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0077253020;20210401
0888;DCE3;0085528206;20210409
0888;DCE3;0085528206;20210409
0888;DCE3;0085528206;20210409
0888;DCE3;0077253021;20210409
0888;DCE3;0077253021;20210409
0888;DCE3;0077253021;20210409
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528282;20210520
0510;DCE9;0085528284;20210520
0888;DCE3;0085528296;20210527
0888;DCE3;0085528296;20210527
0888;DCE3;0085528296;20210527
0888;DCE3;0085528296;20210527
0888;DCE3;0085528296;20210527
